"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"3692","경기도 시흥시 목감동","406","0406","0000","호반베르디움더프라임(1차)","84.6742","202605","12","80,000","-","13","개인","개인","2017","배미골길 23","-","중개거래","경기 시흥시","-"
"3693","서울특별시 노원구 하계동","274","0274","0000","청솔(시영7)","49.8500","202605","12","60,000","-","14","개인","개인","1989","공릉로59길 25","-","중개거래","서울 강남구, 서울 노원구","-"
"3694","서울특별시 구로구 고척동","330","0330","0000","삼익(1단지)","84.9600","202605","12","56,200","-","19","개인","개인","2001","중앙로15길 132-17","-","중개거래","서울 구로구","-"
"3695","서울특별시 노원구 상계동","652","0652","0000","상계주공11(고층)","49.9400","202605","12","56,000","-","1","개인","개인","1988","동일로227길 25","-","중개거래","서울 노원구","-"
"3696","서울특별시 노원구 상계동","626","0626","0000","상계주공14(고층)","49.9400","202605","12","59,500","-","10","개인","개인","1989","동일로228길 23","-","중개거래","서울 노원구","-"
"3697","부산광역시 사하구 다대동","948-1","0948","0001","조성","49.8700","202605","12","8,000","2호","1","개인","개인","1990","윤공단로17번길 103","-","직거래","-","26.05.12"
"3698","경기도 화성시 동탄구 반송동","90-9","0090","0009","동탄플래티넘","120.4700","202605","12","63,900","-","30","개인","개인","2010","동탄지성로 2","-","중개거래","경기 화성시 동탄구","-"
"3699","서울특별시 양천구 신정동","1259","1259","0000","신트리1","59.7300","202605","12","103,500","-","6","개인","개인","1999","신정로 293","-","중개거래","서울 양천구","-"
"3700","울산광역시 중구 반구동","290-2","0290","0002","한라그랜드","59.8950","202605","12","13,500","한라그랜드맨션","10","개인","개인","1994","반구정9길 10","-","중개거래","울산 중구","26.05.12"
"3701","경기도 성남시 중원구 하대원동","115-3","0115","0003","성원초원","59.8200","202605","12","50,000","-","4","개인","개인","1995","원터로18번길 19","-","중개거래","경기 성남시 중원구","-"
"3702","경기도 수원시 권선구 권선동","1360","1360","0000","수원아이파크시티1단지","84.7640","202605","12","62,800","-","3","개인","개인","2011","동수원로145번길 74","-","중개거래","경기 수원시 권선구","-"
"3703","서울특별시 노원구 상계동","639","0639","0000","보람아파트","44.3300","202605","12","42,000","-","15","개인","개인","1988","한글비석로 479","-","중개거래","서울 노원구","-"
"3704","충청남도 아산시 장존동","305","0305","0000","청솔","39.9940","202605","12","5,000","-","1","개인","법인","2004","외암로 1247","-","직거래","-","-"
"3705","인천광역시 계양구 효성동","238-1","0238","0001","뉴서울5차","59.7000","202605","12","23,100","-","10","개인","개인","1994","아나지로 199","-","중개거래","인천 계양구","-"
"3706","강원특별자치도 춘천시 온의동","571","0571","0000","금호3","59.8600","202605","12","17,200","-","12","개인","개인","1994","영서로 2319","-","중개거래","강원 춘천시","-"
"3707","대구광역시 수성구 두산동","999","0999","0000","수성레이크푸르지오","109.5844","202605","12","110,000","-","30","개인","개인","2022","청수로24길 91","-","중개거래","대구 수성구","-"
"3708","전라남도 순천시 해룡면 상삼리","654","0654","0000","우미1","59.7900","202605","12","8,400","-","13","개인","개인","1993","기적의도서관길 95","-","중개거래","전남 순천시","-"
"3709","충청남도 당진시 신평면 거산리","880","0880","0000","풍림아이원","99.9341","202605","12","24,100","-","13","개인","개인","2011","솔안말길 21","-","중개거래","충남 당진시","-"
"3710","대구광역시 달성군 화원읍 구라리","1650","1650","0000","대곡역래미안","84.2858","202605","12","30,500","-","6","개인","개인","2007","비슬로539길 35","-","중개거래","대구 달성군","-"
"3711","경기도 의정부시 신곡동","767-1","0767","0001","삼성래미안진흥","101.9900","202605","12","45,000","-","15","개인","개인","2002","장곡로628번길 21","-","중개거래","경기 의정부시","-"
"3712","서울특별시 양천구 신월동","452-2","0452","0002","예담파크뷰","77.5200","202605","12","74,000","-","3","개인","개인","2026","국회대로 78","-","직거래","-","-"
"3713","전북특별자치도 익산시 평화동","395","0395","0000","익산역하늘채더퍼스트","84.8200","202605","12","29,000","-","25","개인","개인","2025","익산대로8길 9","20260513","직거래","-","-"
"3714","전북특별자치도 익산시 모현동1가","142-2","0142","0002","고려","59.8500","202605","12","3,800","1","8","개인","개인","1994","선화로23길 52","-","직거래","-","26.05.15"
"3715","충청북도 충주시 대소원면 본리","642","0642","0000","충주지웰","59.0907","202605","12","10,000","103","9","개인","개인","2016","첨단산업2로 42","-","직거래","-","26.05.14"
"3716","강원특별자치도 강릉시 견소동","289","0289","0000","송정해변신도브래뉴아파트","84.9900","202605","12","23,000","104","4","개인","개인","2005","경강로2539번길 22","-","중개거래","강원 강릉시","26.05.14"
"3717","부산광역시 부산진구 범천동","974-16","0974","0016","가야누리애더센트리즈","50.1922","202605","12","24,000","-","18","개인","개인","2020","범천로 16","-","직거래","-","26.05.14"
"3718","경상남도 거제시 장평동","619","0619","0000","장평주공2차(신주공)","39.6000","202605","12","4,000","208","3","개인","개인","1992","장평1로 143","-","중개거래","경남 거제시","26.05.14"
"3719","경기도 양주시 고암동","582","0582","0000","덕정중흥에스클래스","117.8082","202605","12","35,000","103","14","개인","개인","2011","고암길 200","-","직거래","-","26.05.14"
"3720","충청남도 아산시 용화동","584","0584","0000","온천마을아파트","59.8000","202605","12","11,000","105","5","개인","개인","1999","어의정로 46","-","중개거래","충남 아산시","26.05.14"
"3721","경상북도 구미시 도량동","88","0088","0000","주공3","41.8500","202605","12","3,100","308","10","개인","개인","1993","송동로 147","-","중개거래","경북 구미시","26.05.13"
"3722","울산광역시 중구 서동","34-1","0034","0001","두강팔레스맨션","66.9000","202605","12","15,000","101","4","개인","개인","1996","동천4길 31","-","중개거래","울산 중구","26.05.13"
"3723","경기도 용인시 수지구 성복동","758","0758","0000","버들치마을성복자이1차","134.8590","202605","12","97,000","-","2","개인","개인","2010","성복1로164번길 20","-","중개거래","경기 용인시 수지구","-"
"3724","대전광역시 동구 판암동","202","0202","0000","주공2","59.3900","202605","12","16,300","206","6","개인","법인","1990","옥천로180번길 23","-","직거래","-","26.05.12"
"3725","경상남도 김해시 부곡동","801-2","0801","0002","월산마을1단지부영13차","47.3820","202605","12","7,000","104","5","개인","개인","2002","부곡로 78","-","중개거래","경남 김해시","26.05.14"
"3726","충청남도 금산군 금산읍 상리","274","0274","0000","주공1차","49.7100","202605","12","9,850","110","1","개인","개인","2000","비호산로 5","-","직거래","-","26.05.13"
"3727","충청남도 금산군 추부면 마전리","712-8","0712","0008","나이스타운","28.0800","202605","12","2,400","101","9","개인","개인","2000","대학로 173","-","직거래","-","26.05.13"
"3728","충청남도 천안시 서북구 두정동","2078","2078","0000","두정역효성해링턴플레이스","59.8600","202605","12","36,500","102동","21","개인","개인","2020","봉정로 324","-","중개거래","충남 천안시 서북구","26.05.12"
"3729","충청남도 서산시 인지면 둔당리","224","0224","0000","아진","39.6600","202605","12","4,300","105","13","개인","개인","1998","무학로 1742","-","중개거래","충남 서산시","26.05.12"
"3730","경기도 안산시 상록구 사동","1344-1","1344","0001","신우","55.7900","202605","12","27,450","608","3","개인","개인","1994","감골로 83","-","직거래","-","26.05.14"
"3731","충청남도 서산시 성연면 왕정리","712","0712","0000","힐스테이트서산아파트","84.9408","202605","12","20,250","-","7","개인","개인","2017","성연3로 76","-","중개거래","충남 서산시","-"
"3732","경기도 안성시 공도읍 만정리","881","0881","0000","안성E.TRINITY공도센트럴파크","59.2173","202605","12","25,000","103동","4","개인","개인","2023","도화길 67-21","-","직거래","-","26.05.13"
"3733","전북특별자치도 전주시 완산구 평화동2가","896-1","0896","0001","그린타운(2)","46.2000","202605","12","9,000","216","9","개인","개인","2002","평화로 100","-","직거래","-","26.05.13"
"3734","경상남도 창원시 성산구 외동","853-20","0853","0020","경남맨션","57.2700","202605","12","7,400","1","1","개인","개인","1983","창원대로780번길 48","-","중개거래","경남 창원시 성산구, 경남 창원시 의창구","26.05.13"
"3735","경기도 고양시 덕양구 관산동","338-4","0338","0004","중앙","84.2400","202605","12","20,000","502","5","개인","개인","1992","통일로780번길 33","-","직거래","-","26.05.13"
"3736","서울특별시 은평구 응암동","762","0762","0000","녹번역센트레빌","84.9000","202605","12","89,800","104","6","개인","개인","2013","백련산로 160","-","중개거래","서울 은평구","26.05.14"
"3737","경기도 시흥시 장현동","543-4","0543","0004","J-PARK","66.1950","202605","12","29,500","-","5","개인","개인","2004","새재로 11","20260516","중개거래","경기 시흥시","-"
"3738","충청북도 옥천군 옥천읍 문정리","376","0376","0000","옥천문정주공(3)단지아파트","49.8500","202605","12","10,000","제305","13","개인","개인","1999","문장로2길 10","-","중개거래","충북 옥천군","26.05.14"
"3739","충청북도 충주시 칠금동","821","0821","0000","부영(1차)","60.0000","202605","12","12,000","102","3","개인","개인","1996","금릉로 46","-","직거래","-","26.05.12"
"3740","강원특별자치도 원주시 단구동","1588-3","1588","0003","세경5차","59.9500","202605","12","11,000","501","7","법인","개인","2001","단구로 412","-","직거래","-","26.05.12"
"3741","전라남도 순천시 인제동","248-2","0248","0002","남산맨션","63.6000","202605","12","6,200","-","6","개인","개인","1993","상인제1길 73","-","직거래","-","26.05.13"
"3742","충청남도 당진시 채운동","276-9","0276","0009","한중","84.8400","202605","12","13,000","102","4","개인","법인","1999","서부로 271","-","직거래","-","26.05.12"
"3743","전북특별자치도 진안군 진안읍 군상리","313","0313","0000","남광진솔","84.4600","202605","12","6,700","2","1","개인","개인","1991","진장로 52","-","직거래","-","26.05.13"
